track_id,name,album_id,media_type_id,genre_id,milliseconds
1371,Moonchild,110,1,3,340767
1372,Infinite Dreams,110,1,3,369005
1373,Can I Play With Madness,110,1,3,211043
1374,The Evil That Men Do,110,1,3,273998
1375,Seventh Son of a Seventh Son,110,1,3,593580
1376,The Prophecy,110,1,3,305475
1377,The Clairvoyant,110,1,3,267023
1378,Only the Good Die Young,110,1,3,280894
1379,Caught Somewhere in Time,111,1,3,445779
1380,Wasted Years,111,1,3,307565
1381,Sea of Madness,111,1,3,341995
1382,Heaven Can Wait,111,1,3,441417
1383,Stranger in a Strange Land,111,1,3,344502
1384,Alexander the Great,111,1,3,515631
1385,De Ja Vu,111,1,3,296176
1386,The Loneliness of the Long Dis,111,1,3,391314
1387,22 Acacia Avenue,112,1,3,395572
1388,Children of the Damned,112,1,3,274364
1389,Gangland,112,1,3,228440
1390,Hallowed Be Thy Name,112,1,3,428669
1391,Invaders,112,1,3,203180
1392,Run to the Hills,112,1,3,228884
1393,The Number Of The Beast,112,1,1,293407
1394,The Prisoner,112,1,3,361299
1395,Sign Of The Cross,113,1,1,678008
1396,Lord Of The Flies,113,1,1,303699
1397,Man On The Edge,113,1,1,253413
1398,Fortunes Of War,113,1,1,443977
1399,Look For The Truth,113,1,1,310230
1400,The Aftermath,113,1,1,380786
1401,Judgement Of Heaven,113,1,1,312476
1402,Blood On The World's Hands,113,1,1,357799
1403,The Edge Of Darkness,113,1,1,399333
1404,2 A.M.,113,1,1,337658
1405,The Unbeliever,113,1,1,490422
1406,Futureal,114,1,1,175777
1407,The Angel And The Gambler,114,1,1,592744
1408,Lightning Strikes Twice,114,1,1,290377
1409,The Clansman,114,1,1,539689
1410,When Two Worlds Collide,114,1,1,377312
1411,The Educated Fool,114,1,1,404767
1412,Don't Look To The Eyes Of A Stranger,114,1,1,483657
1413,Como Estais Amigos,114,1,1,330292
1414,Please Please Please,115,1,14,165067
1415,Think,115,1,14,166739
1416,Night Train,115,1,14,212401
1417,Out Of Sight,115,1,14,143725
1418,Papa's Got A Brand New Bag Pt.1,115,1,14,127399
1419,I Got You (I Feel Good),115,1,14,167392
1420,It's A Man's Man's Man's World,115,1,14,168228
1421,Cold Sweat,115,1,14,172408
1422,"Say It Loud, I'm Black And I'm Proud Pt.1",115,1,14,167392
1423,Get Up (I Feel Like Being A) Sex Machine,115,1,14,316551
1424,Hey America,115,1,14,218226
1425,Make It Funky Pt.1,115,1,14,196231
1426,I'm A Greedy Man Pt.1,115,1,14,217730
1427,Get On The Good Foot,115,1,14,215902
1428,Get Up Offa That Thing,115,1,14,250723
1429,It's Too Funky In Here,115,1,14,239072
1430,Living In America,115,1,14,282880
1431,I'm Real,115,1,14,334236
1432,Hot Pants Pt.1,115,1,14,188212
1433,Soul Power (Live),115,1,14,260728
1434,When You Gonna Learn (Digeridoo),116,1,1,230635
1435,Too Young To Die,116,1,1,365818
1436,Hooked Up,116,1,1,275879
1437,"If I Like It, I Do It",116,1,1,293093
1438,Music Of The Wind,116,1,1,383033
1439,Emergency On Planet Earth,116,1,1,245263
1440,"Whatever It Is, I Just Can't Stop",116,1,1,247222
1441,Blow Your Mind,116,1,1,512339
1442,Revolution 1993,116,1,1,616829
1443,Didgin' Out,116,1,1,157100
1444,Canned Heat,117,1,14,331964
1445,Planet Home,117,1,14,284447
1446,Black Capricorn Day,117,1,14,341629
1447,Soul Education,117,1,14,255477
1448,Failling,117,1,14,225227
1449,Destitute Illusions,117,1,14,340218
1450,Supersonic,117,1,14,315872
1451,Butterfly,117,1,14,268852
1452,Were Do We Go From Here,117,1,14,313626
1453,King For A Day,117,1,14,221544
1454,Deeper Underground,117,1,14,281808
1455,Just Another Story,118,1,15,529684
1456,Stillness In Time,118,1,15,257097
1457,Half The Man,118,1,15,289854
1458,Light Years,118,1,15,354560
1459,Manifest Destiny,118,1,15,382197
1460,The Kids,118,1,15,309995
1461,Mr. Moon,118,1,15,329534
1462,Scam,118,1,15,422321
1463,Journey To Arnhemland,118,1,15,322455
1464,Morning Glory,118,1,15,384130
1465,Space Cowboy,118,1,15,385697
1466,Last Chance,119,1,4,112352
1467,Are You Gonna Be My Girl,119,1,4,213890
1468,Rollover D.J.,119,1,4,196702
1469,Look What You've Done,119,1,4,230974
1470,Get What You Need,119,1,4,247719
1471,Move On,119,1,4,260623
1472,Radio Song,119,1,4,272117
1473,Get Me Outta Here,119,1,4,176274
1474,Cold Hard Bitch,119,1,4,243278
1475,Come Around Again,119,1,4,270497
1476,Take It Or Leave It,119,1,4,142889
1477,Lazy Gun,119,1,4,282174
1478,Timothy,119,1,4,270341
1479,Foxy Lady,120,1,1,199340
1480,Manic Depression,120,1,1,222302
1481,Red House,120,1,1,224130
1482,Can You See Me,120,1,1,153077
1483,Love Or Confusion,120,1,1,193123
1484,I Don't Live Today,120,1,1,235311
1485,May This Be Love,120,1,1,191216
1486,Fire,120,1,1,164989
1487,Third Stone From The Sun,120,1,1,404453
1488,Remember,120,1,1,168150
1489,Are You Experienced?,120,1,1,254537
1490,Hey Joe,120,1,1,210259
1491,Stone Free,120,1,1,216293
1492,Purple Haze,120,1,1,171572
1493,51st Anniversary,120,1,1,196388
1494,The Wind Cries Mary,120,1,1,200463
1495,Highway Chile,120,1,1,212453
1496,Surfing with the Alien,121,2,1,263707
1497,Ice 9,121,2,1,239721
1498,Crushing Day,121,2,1,314768
1499,"Always With Me, Always With You",121,2,1,202035
1500,Satch Boogie,121,2,1,193560
1501,Hill of the Skull,121,2,1,108435
1502,Circles,121,2,1,209071
1503,Lords of Karma,121,2,1,288227
1504,Midnight,121,2,1,102630
1505,Echo,121,2,1,337570
1506,Engenho De Dentro,122,1,7,310073
1507,Alcohol,122,1,7,355239
1508,Mama Africa,122,1,7,283062
1509,Salve Simpatia,122,1,7,343484
1510,W/Brasil (Chama O Síndico),122,1,7,317100
1511,País Tropical,122,1,7,452519
1512,Os Alquimistas Estão Chegando,122,1,7,367281
1513,Charles Anjo 45,122,1,7,389276
1514,Selassiê,122,1,7,326321
1515,Menina Sarará,122,1,7,191477
1516,Que Maravilha,122,1,7,338076
1517,Santa Clara Clareou,122,1,7,380081
1518,Filho Maravilha,122,1,7,227526
1519,Taj Mahal,122,1,7,289750
1520,Rapidamente,123,1,7,252238
1521,As Dores do Mundo,123,1,7,255477
1522,Vou Pra Ai,123,1,7,300878
1523,My Brother,123,1,7,253231
1524,Há Quanto Tempo,123,1,7,270027
1525,Vício,123,1,7,269897
1526,Encontrar Alguém,123,1,7,224078
1527,Dance Enquanto é Tempo,123,1,7,229093
1528,A Tarde,123,1,7,266919
1529,Always Be All Right,123,1,7,128078
1530,Sem Sentido,123,1,7,250462
1531,Onibusfobia,123,1,7,315977
1532,Pura Elegancia,124,1,16,284107
1533,Choramingando,124,1,16,190484
1534,Por Merecer,124,1,16,230582
1535,No Futuro,124,1,16,182308
1536,Voce Inteira,124,1,16,241084
1537,Cuando A Noite Vai Chegando,124,1,16,270628
1538,Naquele Dia,124,1,16,251768
1539,Equinocio,124,1,16,269008
1540,Papelão,124,1,16,213263
1541,Cuando Eu For Pro Ceu,124,1,16,118804
1542,Do Nosso Amor,124,1,16,203415
1543,Borogodo,124,1,16,208457
1544,Cafezinho,124,1,16,180924
1545,Enquanto O Dia Não Vem,124,1,16,220891
1546,The Green Manalishi,125,1,3,205792
1547,Living After Midnight,125,1,3,213289
1548,Breaking The Law (Live),125,1,3,144195
1549,Hot Rockin',125,1,3,197328
1550,Heading Out To The Highway (Live),125,1,3,276427
1551,The Hellion,125,1,3,41900
1552,Electric Eye,125,1,3,222197
1553,You've Got Another Thing Comin',125,1,3,305162
1554,Turbo Lover,125,1,3,335542
1555,Freewheel Burning,125,1,3,265952
1556,Some Heads Are Gonna Roll,125,1,3,249939
1557,Metal Meltdown,125,1,3,290664
1558,Ram It Down,125,1,3,292179
1559,Diamonds And Rust (Live),125,1,3,219350
1560,Victim Of Change (Live),125,1,3,430942
1561,Tyrant (Live),125,1,3,282253
1562,Comin' Home,126,1,1,172068
1563,Plaster Caster,126,1,1,198060
1564,Goin' Blind,126,1,1,217652
1565,Do You Love Me,126,1,1,193619
1566,Domino,126,1,1,226377
1567,Sure Know Something,126,1,1,254354
1568,A World Without Heroes,126,1,1,177815
1569,Rock Bottom,126,1,1,200594
1570,See You Tonight,126,1,1,146494
1571,I Still Love You,126,1,1,369815
1572,Every Time I Look At You,126,1,1,283898
1573,"2,000 Man",126,1,1,312450
1574,Beth,126,1,1,170187
1575,Nothin' To Lose,126,1,1,222354
1576,Rock And Roll All Nite,126,1,1,259631
1577,Immigrant Song,127,1,1,201247
1578,Heartbreaker,127,1,1,316081
1579,Since I've Been Loving You,127,1,1,416365
1580,Black Dog,127,1,1,317622
1581,Dazed And Confused,127,1,1,1116734
1582,Stairway To Heaven,127,1,1,529658
1583,Going To California,127,1,1,234605
1584,That's The Way,127,1,1,343431
1585,Whole Lotta Love (Medley),127,1,1,825103
1586,Thank You,127,1,1,398262
1587,We're Gonna Groove,128,1,1,157570
1588,Poor Tom,128,1,1,182491
1589,I Can't Quit You Baby,128,1,1,258168
1590,Walter's Walk,128,1,1,270785
1591,Ozone Baby,128,1,1,215954
1592,Darlene,128,1,1,307226
1593,Bonzo's Montreux,128,1,1,258925
1594,Wearing And Tearing,128,1,1,330004
1595,The Song Remains The Same,129,1,1,330004
1596,The Rain Song,129,1,1,459180
1597,Over The Hills And Far Away,129,1,1,290089
1598,The Crunge,129,1,1,197407
1599,Dancing Days,129,1,1,223216
1600,D'Yer Mak'er,129,1,1,262948
1601,No Quarter,129,1,1,420493
1602,The Ocean,129,1,1,271098
1603,In The Evening,130,1,1,410566
1604,South Bound Saurez,130,1,1,254406
1605,Fool In The Rain,130,1,1,372950
1606,Hot Dog,130,1,1,197198
1607,Carouselambra,130,1,1,634435
1608,All My Love,130,1,1,356284
1609,I'm Gonna Crawl,130,1,1,329639
1610,Black Dog,131,1,1,296672
1611,Rock & Roll,131,1,1,220917
1612,The Battle Of Evermore,131,1,1,351555
1613,Stairway To Heaven,131,1,1,481619
1614,Misty Mountain Hop,131,1,1,278857
1615,Four Sticks,131,1,1,284447
1616,Going To California,131,1,1,215693
1617,When The Levee Breaks,131,1,1,427702
1618,Good Times Bad Times,132,1,1,166164
1619,Babe I'm Gonna Leave You,132,1,1,401475
1620,You Shook Me,132,1,1,388179
1621,Dazed and Confused,132,1,1,386063
1622,Your Time Is Gonna Come,132,1,1,274860
1623,Black Mountain Side,132,1,1,132702
1624,Communication Breakdown,132,1,1,150230
1625,I Can't Quit You Baby,132,1,1,282671
1626,How Many More Times,132,1,1,508055
1627,Whole Lotta Love,133,1,1,334471
1628,What Is And What Should Never Be,133,1,1,287973
1629,The Lemon Song,133,1,1,379141
1630,Thank You,133,1,1,287791
1631,Heartbreaker,133,1,1,253988
1632,Living Loving Maid (She's Just A Woman),133,1,1,159216
1633,Ramble On,133,1,1,275591
1634,Moby Dick,133,1,1,260728
1635,Bring It On Home,133,1,1,259970
1636,Immigrant Song,134,1,1,144875
1637,Friends,134,1,1,233560
1638,Celebration Day,134,1,1,209528
1639,Since I've Been Loving You,134,1,1,444055
1640,Out On The Tiles,134,1,1,246047
1641,Gallows Pole,134,1,1,296228
1642,Tangerine,134,1,1,189675
1643,That's The Way,134,1,1,337345
1644,Bron-Y-Aur Stomp,134,1,1,259500
1645,Hats Off To (Roy) Harper,134,1,1,219376
1646,In The Light,135,1,1,526785
1647,Bron-Yr-Aur,135,1,1,126641
1648,Down By The Seaside,135,1,1,316186
1649,Ten Years Gone,135,1,1,393116
1650,Night Flight,135,1,1,217547
1651,The Wanton Song,135,1,1,249887
1652,Boogie With Stu,135,1,1,233273
1653,Black Country Woman,135,1,1,273084
1654,Sick Again,135,1,1,283036
1655,Achilles Last Stand,136,1,1,625502
1656,For Your Life,136,1,1,384391
1657,Royal Orleans,136,1,1,179591
1658,Nobody's Fault But Mine,136,1,1,376215
1659,Candy Store Rock,136,1,1,252055
1660,Hots On For Nowhere,136,1,1,284107
1661,Tea For One,136,1,1,566752
1662,Rock & Roll,137,1,1,242442
1663,Celebration Day,137,1,1,230034
1664,The Song Remains The Same,137,1,1,353358
1665,Rain Song,137,1,1,505808
1666,Dazed And Confused,137,1,1,1612329
1667,No Quarter,138,1,1,749897
1668,Stairway To Heaven,138,1,1,657293
1669,Moby Dick,138,1,1,766354
1670,Whole Lotta Love,138,1,1,863895
1671,Natália,139,1,7,235728
1672,L'Avventura,139,1,7,278256
1673,Música De Trabalho,139,1,7,260231
1674,Longe Do Meu Lado,139,1,7,266161
1675,A Via Láctea,139,1,7,280084
1676,Música Ambiente,139,1,7,247614
1677,Aloha,139,1,7,325955
1678,Soul Parsifal,139,1,7,295053
1679,Dezesseis,139,1,7,323918
1680,Mil Pedaços,139,1,7,203337
1681,Leila,139,1,7,323056
1682,1º De Julho,139,1,7,290298
1683,Esperando Por Mim,139,1,7,261668
1684,Quando Você Voltar,139,1,7,173897
1685,O Livro Dos Dias,139,1,7,257253
1686,Será,140,1,7,148401
1687,Ainda É Cedo,140,1,7,236826
1688,Geração Coca-Cola,140,1,7,141453
1689,Eduardo E Mônica,140,1,7,271229
1690,Tempo Perdido,140,1,7,302158
1691,Indios,140,1,7,258168
1692,Que País É Este,140,1,7,177606
1693,Faroeste Caboclo,140,1,7,543007
1694,Há Tempos,140,1,7,197146
1695,Pais E Filhos,140,1,7,308401
1696,Meninos E Meninas,140,1,7,203781
1697,Vento No Litoral,140,1,7,366445
1698,Perfeição,140,1,7,276558
1699,Giz,140,1,7,202213
1700,Dezesseis,140,1,7,321724
1701,Antes Das Seis,140,1,7,189231
1702,Are You Gonna Go My Way,141,1,1,211591
1703,Fly Away,141,1,1,221962
1704,Rock And Roll Is Dead,141,1,1,204199
1705,Again,141,1,1,228989
1706,It Ain't Over 'Til It's Over,141,1,1,242703
1707,Can't Get You Off My Mind,141,1,1,273815
1708,Mr. Cab Driver,141,1,1,230321
1709,American Woman,141,1,1,261773
1710,Stand By My Woman,141,1,1,259683
1711,Always On The Run,141,1,1,232515
1712,Heaven Help,141,1,1,190354
1713,I Belong To You,141,1,1,257123
1714,Believe,141,1,1,295131
1715,Let Love Rule,141,1,1,342648
1716,Black Velveteen,141,1,1,290899
1717,Assim Caminha A Humanidade,142,1,7,210755
1718,Honolulu,143,1,7,261433
1719,Dancin´Days,143,1,7,237400
1720,Um Pro Outro,142,1,7,236382
1721,Aviso Aos Navegantes,143,1,7,242808
1722,Casa,142,1,7,307591
1723,Condição,142,1,7,263549
1724,Hyperconectividade,143,1,7,180636
1725,O Descobridor Dos Sete Mares,143,1,7,225854
1726,Satisfação,142,1,7,208065
1727,Brumário,142,1,7,216241
1728,Um Certo Alguém,143,1,7,194063
1729,Fullgás,143,1,7,346070
1730,Sábado À Noite,142,1,7,193854
1731,A Cura,142,1,7,280920
1732,Aquilo,143,1,7,246073
1733,Atrás Do Trio Elétrico,142,1,7,149080
1734,Senta A Pua,143,1,7,217547
1735,Ro-Que-Se-Da-Ne,143,1,7,146703
1736,Tudo Bem,142,1,7,196101
1737,Toda Forma De Amor,142,1,7,227813
1738,Tudo Igual,143,1,7,276035
1739,Fogo De Palha,143,1,7,246804
1740,Sereia,142,1,7,278047
1741,Assaltaram A Gramática,143,1,7,261041
1742,Se Você Pensa,142,1,7,195996
1743,Lá Vem O Sol (Here Comes The Sun),142,1,7,189492
1744,O Último Romântico (Ao Vivo),143,1,7,231993
1745,Pseudo Silk Kimono,144,1,1,134739
1746,Kayleigh,144,1,1,234605
1747,Lavender,144,1,1,153417
1748,Bitter Suite: Brief Encounter / Lost Weekend / Blue Angel,144,1,1,356493
1749,Heart Of Lothian: Wide Boy / Curtain Call,144,1,1,366053
1750,Waterhole (Expresso Bongo),144,1,1,133093
1751,Lords Of The Backstage,144,1,1,112875
1752,Blind Curve: Vocal Under A Bloodlight / Passing Strangers / Mylo / Perimeter Walk / Threshold,144,1,1,569704
1753,Childhoods End?,144,1,1,272796
1754,White Feather,144,1,1,143595
1755,Arrepio,145,1,7,136254
1756,Magamalabares,145,1,7,215875
1757,Chuva No Brejo,145,1,7,145606
1758,Cérebro Eletrônico,145,1,7,172800
1759,Tempos Modernos,145,1,7,183066
1760,Maraçá,145,1,7,230008
1761,Blanco,145,1,7,45191
1762,Panis Et Circenses,145,1,7,192339
1763,De Noite Na Cama,145,1,7,209005
1764,Beija Eu,145,1,7,197276
1765,Give Me Love,145,1,7,249808
1766,Ainda Lembro,145,1,7,218801
1767,A Menina Dança,145,1,7,129410
1768,Dança Da Solidão,145,1,7,203520
1769,Ao Meu Redor,145,1,7,275591
1770,Bem Leve,145,1,7,159190
1771,Segue O Seco,145,1,7,178207
1772,O Xote Das Meninas,145,1,7,291866
1773,Wherever I Lay My Hat,146,1,14,136986
1774,Get My Hands On Some Lovin',146,1,14,149054
1775,No Good Without You,146,1,14,161410
1776,You've Been A Long Time Coming,146,1,14,137221
1777,When I Had Your Love,146,1,14,152424
1778,You're What's Happening (In The World Today),146,1,14,142027
1779,Loving You Is Sweeter Than Ever,146,1,14,166295
1780,It's A Bitter Pill To Swallow,146,1,14,194821
1781,Seek And You Shall Find,146,1,14,223451
1782,Gonna Keep On Tryin' Till I Win Your Love,146,1,14,176404
1783,Gonna Give Her All The Love I've Got,146,1,14,210886
1784,I Wish It Would Rain,146,1,14,172486
1785,"Abraham, Martin And John",146,1,14,273057
1786,Save The Children,146,1,14,194821
1787,You Sure Love To Ball,146,1,14,218540
1788,Ego Tripping Out,146,1,14,314514
1789,Praise,146,1,14,235833
1790,Heavy Love Affair,146,1,14,227892
1791,Down Under,147,1,1,222171
1792,Overkill,147,1,1,225410
1793,Be Good Johnny,147,1,1,216320
1794,Everything I Need,147,1,1,216476
1795,Down by the Sea,147,1,1,408163
1796,Who Can It Be Now?,147,1,1,202396
1797,It's a Mistake,147,1,1,273371
1798,Dr. Heckyll & Mr. Jive,147,1,1,278465
1799,Shakes and Ladders,147,1,1,198008
1800,No Sign of Yesterday,147,1,1,362004
1801,Enter Sandman,148,1,3,332251
1802,Sad But True,148,1,3,324754
1803,Holier Than Thou,148,1,3,227892
1804,The Unforgiven,148,1,3,387082
1805,Wherever I May Roam,148,1,3,404323
1806,Don't Tread On Me,148,1,3,240483
1807,Through The Never,148,1,3,244375
1808,Nothing Else Matters,148,1,3,388832
1809,Of Wolf And Man,148,1,3,256835
1810,The God That Failed,148,1,3,308610
1811,My Friend Of Misery,148,1,3,409547
1812,The Struggle Within,148,1,3,234240
1813,Helpless,149,1,3,398315
1814,The Small Hours,149,1,3,403435
1815,The Wait,149,1,3,295418
1816,Crash Course In Brain Surgery,149,1,3,190406
1817,Last Caress/Green Hell,149,1,3,209972
1818,Am I Evil?,149,1,3,470256
1819,Blitzkrieg,149,1,3,216685
1820,Breadfan,149,1,3,341551
1821,The Prince,149,1,3,265769
1822,Stone Cold Crazy,149,1,3,137717
1823,So What,149,1,3,189152
1824,Killing Time,149,1,3,183693
1825,Overkill,149,1,3,245133
1826,Damage Case,149,1,3,220212
1827,Stone Dead Forever,149,1,3,292127
1828,Too Late Too Late,149,1,3,192052
1829,Hit The Lights,150,1,3,257541
1830,The Four Horsemen,150,1,3,433188
1831,Motorbreath,150,1,3,188395
1832,Jump In The Fire,150,1,3,281573
1833,(Anesthesia) Pulling Teeth,150,1,3,254955
1834,Whiplash,150,1,3,249208
1835,Phantom Lord,150,1,3,302053
1836,No Remorse,150,1,3,386795
1837,Seek & Destroy,150,1,3,415817
1838,Metal Militia,150,1,3,311327
1839,Ain't My Bitch,151,1,3,304457
1840,2 X 4,151,1,3,328254
1841,The House Jack Built,151,1,3,398942
1842,Until It Sleeps,151,1,3,269740
1843,King Nothing,151,1,3,328097
1844,Hero Of The Day,151,1,3,261982
1845,Bleeding Me,151,1,3,497998
1846,Cure,151,1,3,294347
1847,Poor Twisted Me,151,1,3,240065
1848,Wasted My Hate,151,1,3,237296
1849,Mama Said,151,1,3,319764
1850,Thorn Within,151,1,3,351738
1851,Ronnie,151,1,3,317204
1852,The Outlaw Torn,151,1,3,588721
1853,Battery,152,1,3,312424
1854,Master Of Puppets,152,1,3,515239
1855,The Thing That Should Not Be,152,1,3,396199
1856,Welcome Home (Sanitarium),152,1,3,387186
1857,Disposable Heroes,152,1,3,496718
1858,Leper Messiah,152,1,3,347428
1859,Orion,152,1,3,500062
1860,Damage Inc.,152,1,3,330919
1861,Fuel,153,1,3,269557
1862,The Memory Remains,153,1,3,279353
1863,Devil's Dance,153,1,3,318955
1864,The Unforgiven II,153,1,3,395520
1865,Better Than You,153,1,3,322899
1866,Slither,153,1,3,313103
1867,Carpe Diem Baby,153,1,3,372480
1868,Bad Seed,153,1,3,245394
1869,Where The Wild Things Are,153,1,3,414380
1870,Prince Charming,153,1,3,365061
1871,Low Man's Lyric,153,1,3,457639
1872,Attitude,153,1,3,315898
1873,Fixxxer,153,1,3,496065
1874,Fight Fire With Fire,154,1,3,285753
1875,Ride The Lightning,154,1,3,397740
1876,For Whom The Bell Tolls,154,1,3,311719
1877,Fade To Black,154,1,3,414824
1878,Trapped Under Ice,154,1,3,244532
1879,Escape,154,1,3,264359
1880,Creeping Death,154,1,3,396878
1881,The Call Of Ktulu,154,1,3,534883
1882,Frantic,155,1,3,350458
1883,St. Anger,155,1,3,441234
1884,Some Kind Of Monster,155,1,3,505626
1885,Dirty Window,155,1,3,324989
1886,Invisible Kid,155,1,3,510197
1887,My World,155,1,3,345626
1888,Shoot Me Again,155,1,3,430210
1889,Sweet Amber,155,1,3,327235
1890,The Unnamed Feeling,155,1,3,429479
1891,Purify,155,1,3,314017
1892,All Within My Hands,155,1,3,527986
1893,Blackened,156,1,3,403382
1894,...And Justice For All,156,1,3,585769
1895,Eye Of The Beholder,156,1,3,385828
1896,One,156,1,3,446484
1897,The Shortest Straw,156,1,3,395389
1898,Harvester Of Sorrow,156,1,3,345547
1899,The Frayed Ends Of Sanity,156,1,3,464039
1900,To Live Is To Die,156,1,3,588564
1901,Dyers Eve,156,1,3,313991
1902,Springsville,157,1,2,207725
1903,The Maids Of Cadiz,157,1,2,233534
1904,The Duke,157,1,2,214961
1905,My Ship,157,1,2,268016
1906,Miles Ahead,157,1,2,209893
1907,Blues For Pablo,157,1,2,318328
1908,New Rhumba,157,1,2,276871
1909,The Meaning Of The Blues,157,1,2,168594
1910,Lament,157,1,2,134191
1911,I Don't Wanna Be Kissed (By Anyone But You),157,1,2,191320
1912,Springsville (Alternate Take),157,1,2,196388
1913,Blues For Pablo (Alternate Take),157,1,2,212558
1914,The Meaning Of The Blues/Lament (Alternate Take),157,1,2,309786
1915,I Don't Wanna Be Kissed (By Anyone But You) (Alternate Take),157,1,2,192078
1916,Coração De Estudante,158,1,7,238550
1917,A Noite Do Meu Bem,158,1,7,220081
1918,Paisagem Na Janela,158,1,7,197694
1919,Cuitelinho,158,1,7,209397
1920,Caxangá,158,1,7,245551
1921,Nos Bailes Da Vida,158,1,7,275748
1922,Menestrel Das Alagoas,158,1,7,199758
1923,Brasil,158,1,7,155428
1924,Canção Do Novo Mundo,158,1,7,215353
1925,Um Gosto De Sol,158,1,7,307200
1926,Solar,158,1,7,156212
1927,Para Lennon E McCartney,158,1,7,321828
1928,"Maria, Maria",158,1,7,72463
1929,Minas,159,1,7,152293
1930,"Fé Cega, Faca Amolada",159,1,7,278099
1931,Beijo Partido,159,1,7,229564
1932,Saudade Dos Aviões Da Panair (Conversando No Bar),159,1,7,268721
1933,Gran Circo,159,1,7,251297
1934,Ponta de Areia,159,1,7,272796
1935,Trastevere,159,1,7,265665
1936,Idolatrada,159,1,7,286249
1937,Leila (Venha Ser Feliz),159,1,7,209737
1938,Paula E Bebeto,159,1,7,135732
1939,Simples,159,1,7,133093
1940,Norwegian Wood,159,1,7,413910
1941,Caso Você Queira Saber,159,1,7,205688
1942,Ace Of Spades,160,1,3,169926
1943,Love Me Like A Reptile,160,1,3,203546
1944,Shoot You In The Back,160,1,3,160026
1945,Live To Win,160,1,3,217626
1946,Fast And Loose,160,1,3,203337
1947,(We Are) The Road Crew,160,1,3,192600
1948,Fire Fire,160,1,3,164675
1949,Jailbait,160,1,3,213916
1950,Dance,160,1,3,158432
1951,Bite The Bullet,160,1,3,98115
1952,The Chase Is Better Than The Catch,160,1,3,258403
1953,The Hammer,160,1,3,168071
1954,Dirty Love,160,1,3,176457
1955,Please Don't Touch,160,1,3,169926
1956,Emergency,160,1,3,180427
1957,Kir Royal,161,1,16,234788
1958,O Que Vai Em Meu Coração,161,1,16,255373
1959,Aos Leões,161,1,16,234684
1960,Dois Índios,161,1,16,219271
1961,Noite Negra,161,1,16,206811
1962,Beijo do Olhar,161,1,16,252682
1963,É Fogo,161,1,16,194873
1964,Já Foi,161,1,16,245681
1965,Só Se For Pelo Cabelo,161,1,16,238288
1966,No Clima,161,1,16,249495
1967,A Moça e a Chuva,161,1,16,274625
1968,Demorou!,161,1,16,39131
1969,Bitter Pill,162,1,3,266814
1970,Enslaved,162,1,3,269844
1971,"Girls, Girls, Girls",162,1,3,270288
1972,Kickstart My Heart,162,1,3,283559
1973,Wild Side,162,1,3,276767
1974,Glitter,162,1,3,340114
1975,Dr. Feelgood,162,1,3,282618
1976,Same Ol' Situation,162,1,3,254511
1977,Home Sweet Home,162,1,3,236904
1978,Afraid,162,1,3,248006
1979,Don't Go Away Mad (Just Go Away),162,1,3,279980
1980,Without You,162,1,3,268956
1981,Smokin' in The Boys Room,162,1,3,206837
1982,Primal Scream,162,1,3,286197
1983,Too Fast For Love,162,1,3,200829
1984,Looks That Kill,162,1,3,240979
1985,Shout At The Devil,162,1,3,221962
1986,Intro,163,1,1,52218
1987,School,163,1,1,160235
1988,Drain You,163,1,1,215196
1989,Aneurysm,163,1,1,271516
1990,Smells Like Teen Spirit,163,1,1,287190
1991,Been A Son,163,1,1,127555
1992,Lithium,163,1,1,250017
1993,Sliver,163,1,1,116218
1994,Spank Thru,163,1,1,190354
1995,Scentless Apprentice,163,1,1,211200
1996,Heart-Shaped Box,163,1,1,281887
1997,Milk It,163,1,1,225724
1998,Negative Creep,163,1,1,163761
1999,Polly,163,1,1,149995
2000,Breed,163,1,1,208378
2001,Tourette's,163,1,1,115591
2002,Blew,163,1,1,216346
2003,Smells Like Teen Spirit,164,1,1,301296
2004,In Bloom,164,1,1,254928
2005,Come As You Are,164,1,1,219219
2006,Breed,164,1,1,183928
2007,Lithium,164,1,1,256992
2008,Polly,164,1,1,177031
2009,Territorial Pissings,164,1,1,143281
2010,Drain You,164,1,1,223973
2011,Lounge Act,164,1,1,156786
2012,Stay Away,164,1,1,212636
2013,On A Plain,164,1,1,196440
2014,Something In The Way,164,1,1,230556
2015,Time,165,1,1,96888
2016,P.S.Apareça,165,1,1,209188
2017,Sangue Latino,165,1,1,223033
2018,Folhas Secas,165,1,1,161253
2019,Poeira,165,1,1,267075
2020,Mágica,165,1,1,233743
2021,Quem Mata A Mulher Mata O Melhor,165,1,1,262791
2022,Mundaréu,165,1,1,217521
2023,O Braço Da Minha Guitarra,165,1,1,258351
2024,Deus,165,1,1,284160
2025,Mãe Terra,165,1,1,306625
2026,Às Vezes,165,1,1,330292
2027,Menino De Rua,165,1,1,329795
2028,Prazer E Fé,165,1,1,214831
2029,Elza,165,1,1,199105
2030,Requebra,166,1,7,240744
2031,Nossa Gente (Avisa Là),166,1,7,188212
2032,Olodum - Alegria Geral,166,1,7,233404
2033,Madagáscar Olodum,166,1,7,252264
2034,Faraó Divindade Do Egito,166,1,7,228571
2035,Todo Amor (Asas Da Liberdade),166,1,7,245133
2036,Denúncia,166,1,7,159555
2037,"Olodum, A Banda Do Pelô",166,1,7,146599
2038,Cartao Postal,166,1,7,211565
